Date,Usage,Temp,ph,TDS,MeterReading
2021-09-14,73.48,24.641,7.789806123,29307.12894,771026.6699999986
2021-09-15,66.79,24.641,7.922278063,21103.30319,771093.4599999987
2021-09-16,60.13,24.641,6.19509899,21103.30319,771153.5899999987
2021-09-17,76.5,24.641,6.721611061,21103.30319,771230.0899999987
2021-09-18,73.06,24.641,6.789316742,21103.30319,771303.1499999987
2021-09-19,76.74,24.738,6.455467404,26484.51532,771379.8899999987
2021-09-20,75.78,24.738,7.081510157,26484.51532,771455.6699999988
2021-09-21,57.38,24.738,7.806477903,26484.51532,771513.0499999988
2021-09-22,67.98,24.738,6.541530397,26484.51532,771581.0299999987
2021-09-23,65.74,24.641,7.853504766,19909.93885,771646.7699999987
2021-09-24,77.59,24.641,6.602668754,19909.93885,771724.3599999987
2021-09-25,53.36,24.641,7.863903441,19909.93885,771777.7199999987
2021-09-26,51.15,24.641,6.063488067,19909.93885,771828.8699999987
2021-09-27,57.86,24.351,7.552222512,49456.58711,771886.7299999987
2021-09-28,70.41,24.351,7.466050538,49456.58711,771957.1399999987
2021-09-29,63.12,24.351,6.444738142,49456.58711,772020.2599999987
2021-09-30,60.75,24.351,7.201113908,49456.58711,772081.0099999987
2021-10-01,53.37,24.351,6.712403513,18003.25728,772134.3799999987
2021-10-02,70.78,24.351,6.151833686,18003.25728,772205.1599999988
2021-10-03,75.29,24.351,7.01500138,18003.25728,772280.4499999988
2021-10-04,54.03,24.351,7.366147875,18003.25728,772334.4799999988
2021-10-05,70.82,24.545,6.24685403,24316.16334,772405.2999999988
2021-10-06,75.92,24.545,6.217430586,24316.16334,772481.2199999988
2021-10-07,61.75,24.545,6.699340835,24316.16334,772542.9699999988
2021-10-08,73.85,24.545,6.296516083,24316.16334,772616.8199999988
2021-10-09,52.2,24.738,6.06876284,12253.30339,772669.0199999987
2021-10-10,54.71,24.738,7.784562583,12253.30339,772723.7299999987
2021-10-11,50.99,24.738,6.760726235,12253.30339,772774.7199999987
2021-10-12,62.15,24.738,7.826183459,12253.30339,772836.8699999987
2021-10-13,59.98,24.738,6.43215393,40581.4868,772896.8499999987
2021-10-14,73.14,24.738,7.242636603,40581.4868,772969.9899999987
2021-10-15,67.16,24.738,6.157409861,40581.4868,773037.1499999987
2021-10-16,50.86,24.738,6.868559135,40581.4868,773088.0099999987
2021-10-17,74.31,24.738,7.702569207,13749.59604,773162.3199999988
2021-10-18,68.62,24.738,6.595110412,13749.59604,773230.9399999988
2021-10-19,78.18,24.738,6.3963198,13749.59604,773309.1199999988
2021-10-20,79.86,24.738,7.341001748,13749.59604,773388.9799999988
2021-10-21,57.66,24.738,7.279715069,15102.23743,773446.6399999988
2021-10-22,65.03,24.738,7.298166084,15102.23743,773511.6699999989
2021-10-23,60.44,24.738,6.372702791,15102.23743,773572.1099999988
2021-10-24,71.22,24.738,7.116711546,15102.23743,773643.3299999988
2021-10-25,80.0,24.738,7.86524055,21820.29588,773723.3299999988
2021-10-26,78.71,24.738,6.489444413,21820.29588,773802.0399999988
2021-10-27,57.63,24.738,6.006732641,21820.29588,773859.6699999988
2021-10-28,68.18,24.738,6.112377812,21820.29588,773927.8499999988
2021-10-29,50.42,24.738,6.983794215,21919.47016,773978.2699999989
2021-10-30,54.05,24.738,6.182534599,21919.47016,774032.3199999989
2021-10-31,79.6,24.738,7.925036062,21919.47016,774111.9199999989
2021-11-01,58.23,24.738,7.360953691,21919.47016,774170.1499999989
2021-11-02,57.47,24.738,7.859248971,27733.7131,774227.6199999988
2021-11-03,54.68,24.738,7.433651413,27733.7131,774282.2999999989
2021-11-04,78.41,24.738,7.514561164,27733.7131,774360.7099999989
2021-11-05,77.46,24.738,6.280469347,27733.7131,774438.1699999989
2021-11-06,66.84,24.738,7.466990259,30308.23118,774505.0099999988
2021-11-07,51.15,24.738,6.959184603,30308.23118,774556.1599999989
2021-11-08,64.69,24.738,6.653655537,30308.23118,774620.8499999988
2021-11-09,50.94,24.738,7.921669872,30308.23118,774671.7899999988
2021-11-10,78.39,24.835,6.913754887,23158.3891,774750.1799999988
2021-11-11,77.09,24.835,6.977543519,23158.3891,774827.2699999987
2021-11-12,72.1,24.835,6.672686824,23158.3891,774899.3699999987
2021-11-13,69.55,24.835,6.453224213,23158.3891,774968.9199999988
2021-11-14,67.84,24.835,6.721789702,15901.28516,775036.7599999987
2021-11-15,52.36,24.835,7.709156558,15901.28516,775089.1199999987
2021-11-16,61.3,24.835,6.719654481,15901.28516,775150.4199999988
2021-11-17,69.12,24.835,7.124902858,15901.28516,775219.5399999988
2021-11-18,73.37,24.835,7.494181048,28697.00483,775292.9099999988
2021-11-19,64.88,24.835,7.988509275,28697.00483,775357.7899999988
2021-11-20,65.77,24.835,7.33691233,28697.00483,775423.5599999988
2021-11-21,51.41,24.835,7.156729168,28697.00483,775474.9699999988
2021-11-22,50.08,24.835,6.555665138,27199.64199,775525.0499999988
2021-11-23,71.24,24.835,6.247226478,27199.64199,775596.2899999988
2021-11-24,74.28,24.835,6.484532998,27199.64199,775670.5699999988
2021-11-25,53.78,24.835,6.025298167,27199.64199,775724.3499999988
2021-11-26,77.76,24.835,7.873775515,30348.24365,775802.1099999988
2021-11-27,58.19,24.835,7.187052699,30348.24365,775860.2999999988
2021-11-28,73.22,24.835,6.566750304,30348.24365,775933.5199999987
2021-11-29,56.89,24.835,7.750791305,30348.24365,775990.4099999988
2021-11-30,75.61,24.835,7.35891118,12999.1448,776066.0199999987
2021-12-01,65.1,24.835,7.829075654,12999.1448,776131.1199999987
2021-12-02,75.05,24.835,7.303250908,12999.1448,776206.1699999988
2021-12-03,57.89,24.835,6.170107101,12999.1448,776264.0599999988
2021-12-04,52.6,24.835,7.681561328,10453.08732,776316.6599999988
2021-12-05,70.44,24.835,7.236217612,10453.08732,776387.0999999987
2021-12-06,64.17,24.835,7.530162263,10453.08732,776451.2699999987
2021-12-07,55.53,24.835,7.317877675,10453.08732,776506.7999999988
2021-12-08,66.81,24.931,6.156820007,30412.37233,776573.6099999988
2021-12-09,74.55,24.931,7.446521068,30412.37233,776648.1599999989
2021-12-10,60.93,24.931,7.365088934,30412.37233,776709.0899999989
2021-12-11,64.54,24.931,6.662887137,30412.37233,776773.629999999
2021-12-12,75.84,24.931,7.590828966,18093.97216,776849.4699999989
2021-12-13,68.78,24.931,7.564795095,18093.97216,776918.249999999
2021-12-14,75.08,24.931,6.105958121,18093.97216,776993.3299999989
2021-12-15,69.98,24.931,7.6818556,18093.97216,777063.3099999989
2021-12-16,72.78,24.931,7.050396907,33357.51586,777136.0899999989
2021-12-17,67.47,24.931,6.958892508,33357.51586,777203.5599999989
2021-12-18,67.26,24.931,6.8221397,33357.51586,777270.8199999989
2021-12-19,78.72,24.931,7.048707795,33357.51586,777349.5399999989
2021-12-20,60.02,24.931,7.385667267,18608.6563,777409.5599999989
2021-12-21,53.43,24.931,7.216124939,18608.6563,777462.989999999
2021-12-22,65.45,24.931,7.782288843,18608.6563,777528.4399999989
2021-12-23,74.78,24.931,7.415522799,18608.6563,777603.2199999989
2021-12-24,61.72,24.931,6.678229807,20231.51765,777664.9399999989
2021-12-25,74.27,24.931,6.093724588,20231.51765,777739.2099999989
2021-12-26,59.93,24.931,6.074703569,20231.51765,777799.139999999
2021-12-27,74.78,24.931,6.773481183,20231.51765,777873.919999999
2021-12-28,55.8,24.931,6.534165262,19797.10854,777929.719999999
2021-12-29,53.97,24.931,7.219075224,19797.10854,777983.689999999
2021-12-30,62.76,24.931,6.578574546,19797.10854,778046.449999999
2021-12-31,75.81,24.931,7.924468308,19797.10854,778122.2599999991
2022-01-01,60.42,24.931,6.139641863,12871.55122,778182.6799999991
2022-01-02,79.03,24.931,7.219421638,12871.55122,778261.7099999991
2022-01-03,75.81,24.931,7.836145133,12871.55122,778337.5199999992
2022-01-04,53.4,24.931,7.23857154,12871.55122,778390.9199999992
2022-01-05,53.94,24.835,6.965571232,32328.53826,778444.8599999992
2022-01-06,55.57,24.835,6.331001994,32328.53826,778500.4299999991
2022-01-07,74.49,24.835,6.192017122,32328.53826,778574.9199999991
2022-01-08,74.28,24.835,7.399466527,32328.53826,778649.1999999991
2022-01-09,79.53,24.835,6.115484477,36435.79351,778728.7299999992
2022-01-10,63.45,24.835,6.657505464,36435.79351,778792.1799999991
2022-01-11,65.81,24.835,7.003805271,36435.79351,778857.9899999992
2022-01-12,76.97,24.835,6.764367838,36435.79351,778934.9599999991
2022-01-13,66.3,24.835,7.973213067,23936.27533,779001.2599999992
2022-01-14,16.82,24.835,7.820239688,23936.27533,779018.0799999991
2022-01-15,54.84,24.835,6.314936616,23936.27533,779072.9199999991
2022-01-16,59.57,24.835,7.878457259,23936.27533,779132.4899999991
2022-01-17,51.42,24.835,6.583059583,27771.08013,779183.9099999991
2022-01-18,63.18,24.835,6.138184675,27771.08013,779247.0899999992
2022-01-19,65.2,24.835,7.156313878,27771.08013,779312.2899999991
2022-01-20,51.18,24.835,6.708106911,27771.08013,779363.4699999992
2022-01-21,77.0,24.835,7.62693767,33809.2247,779440.4699999992
2022-01-22,70.3,24.835,7.578904135,33809.2247,779510.7699999992
2022-01-23,61.44,24.835,7.246370261,33809.2247,779572.2099999991
2022-01-24,53.45,24.835,6.105501735,33809.2247,779625.6599999991
2022-01-25,77.95,24.835,6.104131226,21856.14521,779703.609999999
2022-01-26,75.69,24.835,6.704815541,21856.14521,779779.299999999
2022-01-27,61.48,24.835,7.228976673,21856.14521,779840.779999999
2022-01-28,57.98,24.835,7.75473634,21856.14521,779898.759999999
2022-01-29,77.9,24.738,7.752097595,16119.34019,779976.659999999
2022-01-30,69.26,24.738,6.118999658,16119.34019,780045.919999999
2022-01-31,51.47,24.738,7.93387774,16119.34019,780097.389999999
2022-02-01,67.39,24.738,6.777886345,16119.34019,780164.779999999
2022-02-02,68.25,24.738,6.679477697,23006.24222,780233.029999999
2022-02-03,54.07,24.738,7.581645774,23006.24222,780287.0999999989
2022-02-04,61.74,24.738,6.953022183,23006.24222,780348.8399999989
2022-02-05,69.72,24.738,7.002331369,23006.24222,780418.5599999989
2022-02-06,77.0,24.738,7.800383231,19336.60807,780495.5599999989
2022-02-07,63.25,24.738,7.492489314,19336.60807,780558.8099999989
2022-02-08,75.93,24.738,6.617231776,19336.60807,780634.739999999
2022-02-09,60.78,24.738,6.18094234,19336.60807,780695.519999999
2022-02-10,73.55,24.738,6.867056507,16478.07143,780769.069999999
2022-02-11,63.52,24.738,6.856815815,16478.07143,780832.589999999
2022-02-12,54.01,24.738,7.907013886,16478.07143,780886.599999999
2022-02-13,71.31,24.738,7.380472906,16478.07143,780957.9099999991
2022-02-14,53.38,24.738,6.962029001,16819.42318,781011.2899999991
2022-02-15,50.83,24.738,6.741090948,16819.42318,781062.1199999991
2022-02-16,58.52,24.738,7.096902888,16819.42318,781120.6399999991
2022-02-17,78.57,24.738,7.672845459,16819.42318,781199.209999999
2022-02-18,63.84,24.738,7.022149754,14901.80814,781263.049999999
2022-02-19,58.42,24.738,7.588967077,14901.80814,781321.469999999
2022-02-20,63.95,24.738,6.628640639,14901.80814,781385.419999999
2022-02-21,64.87,24.738,7.236837098,14901.80814,781450.289999999
2022-02-22,70.15,24.738,6.607849065,17465.09589,781520.439999999
2022-02-23,55.28,24.738,6.09546529,17465.09589,781575.719999999
2022-02-24,52.0,24.738,6.927715152,17465.09589,781627.719999999
2022-02-25,62.1,24.738,6.734142036,17465.09589,781689.819999999
2022-02-26,69.14,24.738,6.805233828,30284.49487,781758.959999999
2022-02-27,57.92,24.738,7.507420064,30284.49487,781816.8799999991
2022-02-28,60.38,24.738,7.759721099,30284.49487,781877.2599999991
2022-03-01,60.63,24.738,6.663919504,30284.49487,781937.8899999991
2022-03-02,51.5,24.738,7.983293208,18085.50282,781989.3899999991
2022-03-03,54.27,24.738,7.016587811,18085.50282,782043.6599999991
2022-03-04,67.59,24.738,6.081155893,18085.50282,782111.2499999991
2022-03-05,51.04,24.738,7.297147852,18085.50282,782162.2899999991
2022-03-06,65.04,24.738,7.911552614,20260.40369,782227.3299999991
2022-03-07,76.78,24.738,7.309709551,20260.40369,782304.1099999992
2022-03-08,60.11,24.738,6.966711477,20260.40369,782364.2199999992
2022-03-09,59.32,24.738,6.703102166,20260.40369,782423.5399999991
2022-03-10,73.83,24.738,6.563983296,23087.21766,782497.3699999991
2022-03-11,74.42,24.738,7.206158739,23087.21766,782571.7899999991
2022-03-12,59.55,24.738,6.107757548,23087.21766,782631.3399999992
2022-03-13,57.29,24.738,6.825478293,23087.21766,782688.6299999992
2022-03-14,66.59,24.738,7.190179562,19945.36831,782755.2199999992
2022-03-15,58.42,24.738,7.803594693,19945.36831,782813.6399999992
2022-03-16,77.77,24.738,6.569568415,19945.36831,782891.4099999992
2022-03-17,57.71,24.738,7.147412212,19945.36831,782949.1199999992
2022-03-18,79.8,24.738,7.966595586,17583.08033,783028.9199999992
2022-03-19,73.19,24.738,6.056385766,17583.08033,783102.1099999992
2022-03-20,54.76,24.738,7.799299301,17583.08033,783156.8699999992
2022-03-21,53.38,24.738,6.676431332,17583.08033,783210.2499999992
2022-03-22,72.25,24.738,7.882025231,26730.19261,783282.4999999992
2022-03-23,53.82,24.738,6.629188259,26730.19261,783336.3199999991
2022-03-24,78.59,24.738,7.833103258,26730.19261,783414.9099999991
2022-03-25,75.35,24.738,7.720526512,26730.19261,783490.2599999991
2022-03-26,73.3,24.738,6.588072686,29461.02377,783563.5599999991
2022-03-27,78.09,24.738,7.571327772,29461.02377,783641.6499999991
2022-03-28,76.7,24.738,6.032105871,29461.02377,783718.349999999
2022-03-29,63.91,24.738,7.005613647,29461.02377,783782.2599999991
2022-03-30,55.24,24.738,7.622416714,18869.21209,783837.4999999991
2022-03-31,59.94,24.738,6.098949114,18869.21209,783897.439999999
2022-04-01,70.56,24.738,7.54270399,18869.21209,783967.9999999991
2022-04-02,73.71,24.738,6.526171182,18869.21209,784041.709999999
2022-04-03,78.92,24.738,6.742690104,40175.20609,784120.6299999991
2022-04-04,62.62,24.738,6.20001895,40175.20609,784183.2499999991
2022-04-05,75.36,24.738,6.606110644,40175.20609,784258.609999999
2022-04-06,62.89,24.738,7.88067187,40175.20609,784321.4999999991
2022-04-07,77.93,24.738,6.331830138,44982.73415,784399.4299999991
2022-04-08,65.59,24.738,6.273825187,44982.73415,784465.0199999991
2022-04-09,79.66,24.738,6.289485687,44982.73415,784544.6799999991
2022-04-10,65.79,24.738,6.455913654,44982.73415,784610.4699999992
2022-04-11,61.3,24.738,7.594587148,14578.96131,784671.7699999992
2022-04-12,57.45,24.738,6.12538996,14578.96131,784729.2199999992
2022-04-13,62.45,24.738,6.260582573,14578.96131,784791.6699999991
2022-04-14,77.16,24.738,6.882992918,14578.96131,784868.8299999991
2022-04-15,61.74,24.738,6.460930834,20004.73363,784930.5699999991
2022-04-16,55.49,24.738,6.767408791,20004.73363,784986.0599999991
2022-04-17,66.46,24.738,7.756934111,20004.73363,785052.5199999991
2022-04-18,76.75,24.738,6.178103394,20004.73363,785129.2699999991
2022-04-19,62.79,24.738,6.409079113,20992.28168,785192.0599999991
2022-04-20,65.62,24.738,7.013508378,20992.28168,785257.6799999991
2022-04-21,53.59,24.738,6.938954096,20992.28168,785311.2699999991
2022-04-22,63.42,24.738,6.138105699,20992.28168,785374.6899999991
2022-04-23,70.63,24.738,6.711618254,14080.83371,785445.3199999991
2022-04-24,80.0,24.738,7.77900427,14080.83371,785525.3199999991
2022-04-25,72.92,24.738,6.770543972,14080.83371,785598.2399999992
2022-04-26,73.17,24.738,6.958770531,14080.83371,785671.4099999992
2022-04-27,72.53,24.738,6.632231144,17777.10009,785743.9399999992
2022-04-28,59.08,24.738,7.088292244,17777.10009,785803.0199999992
2022-04-29,61.74,24.738,6.466309544,17777.10009,785864.7599999992
2022-04-30,79.99,24.738,7.410335801,17777.10009,785944.7499999992
2022-05-01,64.49,24.641,7.668558992,27852.09744,786009.2399999992
2022-05-02,66.77,24.641,6.339848526,27852.09744,786076.0099999992
2022-05-03,56.29,24.641,6.897702084,27852.09744,786132.2999999992
2022-05-04,67.61,24.641,7.889973019,27852.09744,786199.9099999992
2022-05-05,54.71,24.641,6.735724667,10452.72441,786254.6199999992
2022-05-06,64.9,24.641,6.063255181,10452.72441,786319.5199999992
2022-05-07,52.53,24.641,6.476165233,10452.72441,786372.0499999992
2022-05-08,76.03,24.641,6.897573424,10452.72441,786448.0799999993
2022-05-09,76.82,24.641,7.395971441,20886.78656,786524.8999999992
2022-05-10,75.0,24.641,6.64646054,20886.78656,786599.8999999992
2022-05-11,68.5,24.641,6.016020377,20886.78656,786668.3999999992
2022-05-12,67.3,24.641,7.809989501,20886.78656,786735.6999999993
2022-05-13,76.41,24.641,7.965582072,18413.09682,786812.1099999993
2022-05-14,64.73,24.641,6.784671581,18413.09682,786876.8399999993
2022-05-15,63.54,24.641,7.792159482,18413.09682,786940.3799999993
2022-05-16,51.28,24.641,6.065593388,18413.09682,786991.6599999993
2022-05-17,51.33,24.641,7.868283603,21829.27315,787042.9899999993
2022-05-18,79.02,24.641,7.452630407,21829.27315,787122.0099999993
2022-05-19,51.9,24.641,6.461709103,21829.27315,787173.9099999993
2022-05-20,62.77,24.641,6.661764538,21829.27315,787236.6799999994
2022-05-21,76.94,24.641,6.248892934,35263.6124,787313.6199999993
2022-05-22,74.77,24.641,6.679038135,35263.6124,787388.3899999993
2022-05-23,60.65,24.641,6.246948141,35263.6124,787449.0399999993
2022-05-24,68.57,24.641,6.282720277,35263.6124,787517.6099999993
2022-05-25,72.71,24.641,6.51727714,8535.402956,787590.3199999993
2022-05-26,65.75,24.641,6.48064866,8535.402956,787656.0699999993
2022-05-27,51.3,24.641,7.1068635,8535.402956,787707.3699999993
2022-05-28,74.65,24.641,7.643287425,8535.402956,787782.0199999993
2022-05-29,73.22,24.641,7.441865254,19576.53038,787855.2399999993
2022-05-30,60.52,24.641,7.280394935,19576.53038,787915.7599999993
2022-05-31,71.03,24.641,7.869689753,19576.53038,787986.7899999993
2022-06-01,59.24,24.641,6.261449721,19576.53038,788046.0299999993
2022-06-02,14.73,24.641,6.126554265,15796.3997,788060.7599999993
2022-06-03,60.6,24.641,6.223177289,15796.3997,788121.3599999993
2022-06-04,74.84,24.641,6.402655455,15796.3997,788196.1999999993
2022-06-05,75.17,24.641,7.603713877,15796.3997,788271.3699999993
2022-06-06,74.06,24.641,6.703876131,9546.129215,788345.4299999994
2022-06-07,78.73,24.641,6.642630905,9546.129215,788424.1599999993
2022-06-08,57.8,24.641,6.479888789,9546.129215,788481.9599999994
2022-06-09,77.01,24.641,6.805895644,9546.129215,788558.9699999994
2022-06-10,52.95,24.641,7.424061761,16175.22194,788611.9199999993
2022-06-11,53.36,24.641,6.596511351,16175.22194,788665.2799999993
2022-06-12,79.08,24.641,7.278316847,16175.22194,788744.3599999993
2022-06-13,65.9,24.641,7.272760106,16175.22194,788810.2599999993
2022-06-14,70.91,24.641,6.259661519,5576.628297,788881.1699999993
2022-06-15,59.56,24.641,6.282677504,5576.628297,788940.7299999994
2022-06-16,52.74,24.641,6.999968277,5576.628297,788993.4699999994
2022-06-17,71.0,24.641,6.937415606,5576.628297,789064.4699999994
2022-06-18,77.33,24.738,7.628302263,27668.48572,789141.7999999993
2022-06-19,76.84,24.738,7.443727645,27668.48572,789218.6399999993
2022-06-20,62.03,24.738,7.293179342,27668.48572,789280.6699999993
2022-06-21,50.31,24.738,6.987819118,27668.48572,789330.9799999994
2022-06-22,67.89,24.738,7.451159211,23989.99015,789398.8699999994
2022-06-23,78.12,24.738,7.089105099,23989.99015,789476.9899999994
2022-06-24,56.05,24.738,6.818996922,23989.99015,789533.0399999995
2022-06-25,68.05,24.738,7.563692099,23989.99015,789601.0899999995
2022-06-26,59.01,24.738,7.499994248,30245.95697,789660.0999999995
2022-06-27,65.85,24.738,6.00358056,30245.95697,789725.9499999995
2022-06-28,52.73,24.738,7.564094168,30245.95697,789778.6799999995
2022-06-29,75.06,24.738,6.335055467,30245.95697,789853.7399999995
2022-06-30,71.33,24.738,6.202638931,25556.05313,789925.0699999995
2022-07-01,52.68,24.738,7.91303297,25556.05313,789977.7499999995
2022-07-02,72.5,24.738,6.829743223,25556.05313,790050.2499999995
2022-07-03,57.82,24.738,7.19567454,25556.05313,790108.0699999995
2022-07-04,57.83,24.738,6.704677494,29827.79397,790165.8999999994
2022-07-05,72.28,24.738,6.314214399,29827.79397,790238.1799999995
2022-07-06,75.28,24.738,6.6643497,29827.79397,790313.4599999995
2022-07-07,65.17,24.738,7.135401366,29827.79397,790378.6299999995
2022-07-08,16.57,24.738,6.275194704,17177.78878,790395.1999999995
2022-07-09,73.55,24.738,7.300154287,17177.78878,790468.7499999995
2022-07-10,69.36,24.738,7.251662104,17177.78878,790538.1099999995
2022-07-11,64.13,24.738,6.933711501,17177.78878,790602.2399999995
2022-07-12,76.51,24.738,7.590318291,22289.72709,790678.7499999995
2022-07-13,77.99,24.738,6.02226679,22289.72709,790756.7399999995
2022-07-14,8.6,24.738,6.249595285,22289.72709,790765.3399999995
2022-07-15,73.59,24.738,7.377035676,22289.72709,790838.9299999995
2022-07-16,52.91,24.738,6.546507806,14720.54483,790891.8399999995
2022-07-17,75.64,24.738,6.075366145,14720.54483,790967.4799999995
2022-07-18,61.07,24.738,6.07403303,14720.54483,791028.5499999995
2022-07-19,72.62,24.738,6.647308107,14720.54483,791101.1699999995
2022-07-20,79.31,24.738,7.521647654,24905.28452,791180.4799999995
2022-07-21,68.2,24.738,7.619081843,24905.28452,791248.6799999995
2022-07-22,79.24,24.738,7.369397159,24905.28452,791327.9199999995
2022-07-23,54.29,24.738,6.22671217,24905.28452,791382.2099999995
2022-07-24,69.21,24.835,6.999009922,6785.145303,791451.4199999995
2022-07-25,61.64,24.835,6.674784859,6785.145303,791513.0599999995
2022-07-26,76.46,24.835,7.563942682,6785.145303,791589.5199999994
2022-07-27,56.36,24.835,6.748564506,6785.145303,791645.8799999994
2022-07-28,57.4,24.835,6.902514512,33918.04082,791703.2799999994
2022-07-29,68.15,24.835,6.665513607,33918.04082,791771.4299999995
2022-07-30,75.19,24.835,7.461961601,33918.04082,791846.6199999994
2022-07-31,66.05,24.835,7.105153541,33918.04082,791912.6699999995
2022-08-01,62.04,24.835,6.700037213,27197.30244,791974.7099999995
2022-08-02,73.65,24.835,6.005280133,27197.30244,792048.3599999995
2022-08-03,71.5,24.835,6.838058194,27197.30244,792119.8599999995
2022-08-04,75.56,24.835,6.258244351,27197.30244,792195.4199999996
2022-08-05,64.31,24.931,6.13485366,8127.071254,792259.7299999996
2022-08-06,76.49,24.931,6.250442154,8127.071254,792336.2199999996
2022-08-07,69.55,24.931,7.242040375,8127.071254,792405.7699999997
2022-08-08,62.53,24.931,6.613135272,8127.071254,792468.2999999997
2022-08-09,67.15,24.931,7.199626449,20044.20625,792535.4499999997
2022-08-10,79.78,24.931,7.561922034,20044.20625,792615.2299999997
2022-08-11,75.72,24.931,6.178702736,20044.20625,792690.9499999997
2022-08-12,69.19,24.931,6.000598097,20044.20625,792760.1399999997
2022-08-13,79.15,24.931,7.91889119,23039.32851,792839.2899999997
2022-08-14,59.2,24.931,7.32692254,23039.32851,792898.4899999996
2022-08-15,56.05,24.931,6.007930172,23039.32851,792954.5399999997
2022-08-16,66.26,24.931,7.172327691,23039.32851,793020.7999999997
2022-08-17,66.83,24.931,7.866224404,33123.44298,793087.6299999997
2022-08-18,78.78,24.931,6.811879397,33123.44298,793166.4099999997
2022-08-19,52.22,24.931,7.077608392,33123.44298,793218.6299999997
2022-08-20,57.64,24.931,7.812782428,33123.44298,793276.2699999997
2022-08-21,70.69,24.931,7.851068734,39995.18627,793346.9599999996
2022-08-22,54.22,24.931,7.538450407,39995.18627,793401.1799999996
2022-08-23,75.98,24.931,7.678046708,39995.18627,793477.1599999996
2022-08-24,65.98,24.931,6.339699993,39995.18627,793543.1399999995
2022-08-25,72.16,25.028,7.702476759,15017.74728,793615.2999999996
2022-08-26,79.89,25.028,7.750119801,15017.74728,793695.1899999996
2022-08-27,68.81,25.028,7.608299769,15017.74728,793763.9999999997
2022-08-28,75.49,25.028,6.409953691,15017.74728,793839.4899999996
2022-08-29,56.69,25.028,6.407548172,25668.19895,793896.1799999996
2022-08-30,52.51,25.028,7.053016943,25668.19895,793948.6899999996
2022-08-31,59.17,25.028,7.336276296,25668.19895,794007.8599999996
2022-09-01,60.09,25.028,6.436890726,25668.19895,794067.9499999996
2022-09-02,58.07,25.125,6.211332409,13477.38159,794126.0199999996
2022-09-03,68.05,25.125,6.115120968,13477.38159,794194.0699999996
2022-09-04,56.66,25.125,6.169956674,13477.38159,794250.7299999996
2022-09-05,64.27,25.125,7.517856585,13477.38159,794314.9999999997
2022-09-06,67.67,25.125,7.467154367,34698.62116,794382.6699999997
2022-09-07,62.52,25.125,7.658135008,34698.62116,794445.1899999997
2022-09-08,70.05,25.125,6.095827135,34698.62116,794515.2399999998
2022-09-09,73.21,25.125,6.431410139,34698.62116,794588.4499999997
2022-09-10,50.63,25.125,6.1499164,16429.9079,794639.0799999997
2022-09-11,64.95,25.125,6.673879968,16429.9079,794704.0299999997
2022-09-12,74.93,25.125,6.686737236,16429.9079,794778.9599999997
2022-09-13,57.32,25.125,7.984300102,16429.9079,794836.2799999997
2022-09-14,78.37,25.125,6.399442938,19343.14951,794914.6499999997
2022-09-15,69.1,25.125,7.678409091,19343.14951,794983.7499999997
2022-09-16,73.11,25.125,7.881203503,19343.14951,795056.8599999996
2022-09-17,77.7,25.125,6.423092448,19343.14951,795134.5599999996
2022-09-18,62.43,25.125,7.807439019,30846.58547,795196.9899999996
2022-09-19,77.97,25.125,7.89612426,30846.58547,795274.9599999996
2022-09-20,56.43,25.125,7.430551784,30846.58547,795331.3899999997
2022-09-21,59.57,25.125,6.866390928,30846.58547,795390.9599999996
2022-09-22,54.49,24.931,6.585980459,14880.6518,795445.4499999996
2022-09-23,74.75,24.931,7.609926981,14880.6518,795520.1999999996
2022-09-24,66.98,24.931,6.662540657,14880.6518,795587.1799999996
2022-09-25,62.3,24.931,6.933173541,14880.6518,795649.4799999996
2022-09-26,53.87,24.835,7.474889833,11319.10623,795703.3499999996
2022-09-27,54.03,24.835,7.200651744,11319.10623,795757.3799999997
2022-09-28,63.13,24.835,7.761108944,11319.10623,795820.5099999997
2022-09-29,53.76,24.835,6.436875388,11319.10623,795874.2699999997
2022-09-30,71.51,24.738,7.401289559,23084.06658,795945.7799999997
2022-10-01,69.5,24.738,6.294296482,23084.06658,796015.2799999997
2022-10-02,73.48,24.738,7.248148653,23084.06658,796088.7599999997
2022-10-03,62.77,24.738,6.239432563,23084.06658,796151.5299999997
2022-10-04,56.24,24.641,7.924630332,42310.8275,796207.7699999997
2022-10-05,60.95,24.641,7.073605686,42310.8275,796268.7199999996
2022-10-06,56.21,24.641,7.893489163,42310.8275,796324.9299999996
2022-10-07,69.72,24.641,6.325578514,42310.8275,796394.6499999996
2022-10-08,59.56,24.641,6.067522246,12355.34411,796454.2099999996
2022-10-09,71.12,24.641,7.213531425,12355.34411,796525.3299999996
2022-10-10,3.65,24.641,6.047495565,12355.34411,796528.9799999996
2022-10-11,69.05,24.641,6.81405475,12355.34411,796598.0299999997
2022-10-12,62.2,24.545,7.531291462,19905.43655,796660.2299999996
2022-10-13,67.84,24.545,6.853340956,19905.43655,796728.0699999996
2022-10-14,56.12,24.545,6.052322136,19905.43655,796784.1899999996
2022-10-15,56.22,24.545,6.219604576,19905.43655,796840.4099999996
2022-10-16,66.71,24.545,6.133886681,25460.30079,796907.1199999995
2022-10-17,66.73,24.545,6.111419633,25460.30079,796973.8499999995
2022-10-18,67.68,24.545,7.755960586,25460.30079,797041.5299999996
