Date,Usage,Temp,ph,TDS
11/24/2019,0,24.835,3.716080075,20894.40049
11/24/2019,16,24.835,3.716080075,14807.41355
11/24/2019,3,24.835,6.58545023,30210.25037
11/24/2019,4,24.835,6.342671183,21079.60621
11/24/2019,4,24.738,6.632990254,12829.09278
11/24/2019,8,24.835,5.400700138,9968.962738
11/24/2019,6,24.835,7.460147818,25480.91841
11/24/2019,0,24.835,6.709822001,20922.15446
11/24/2019,31,24.835,8.054893322,28545.35543
11/24/2019,6,24.835,5.365192408,16262.93925
11/24/2019,2,24.835,6.920388988,11086.25986
11/24/2019,22,24.835,7.025456548,31659.96274
11/24/2019,20,24.738,7.974248428,26848.62984
11/24/2019,4,24.738,8.03105522,18134.83502
11/24/2019,6,24.738,7.614056817,17598.20035
11/24/2019,2,24.738,7.643578362,21885.50378
11/24/2019,6,24.738,7.731315009,38356.2265
11/24/2019,0,24.738,6.268402756,23050.33126
11/24/2019,0,24.738,7.369911642,19283.40205
11/24/2019,16,24.835,3.716080075,25696.32094
11/24/2019,8,24.835,6.320375285,20481.64207
11/24/2019,0,24.835,7.290088572,26115.61633
11/24/2019,1,24.835,6.356511062,17538.54117
11/24/2019,0,24.641,7.974065001,29477.7644
11/24/2019,8,24.641,4.943508444,11870.42485
11/24/2019,1,24.738,7.700362305,29432.20825
11/24/2019,0,24.738,6.05460718,10215.81242
11/24/2019,6,24.738,4.22142068,34370.19711
11/24/2019,24,24.641,8.545890346,31056.57878
11/24/2019,31,24.738,7.752176213,13655.68065
11/24/2019,0,24.738,5.588129751,8730.312436
11/24/2019,17,24.738,8.649868625,18503.76653
11/24/2019,7,24.738,7.899256515,32210.8163
11/24/2019,0,24.738,5.952267969,28105.96489
11/24/2019,3,24.738,8.040187557,11861.55085
11/24/2019,0,24.738,4.313219151,12770.83183
11/24/2019,8,24.738,6.707016928,14794.4114
11/24/2019,6,24.738,5.853560601,19790.85693
11/24/2019,9,24.738,8.817402774,23173.31953
1/19/2022,204,24.738,3.716080075,39207.58925
11/24/2019,3,24.738,3.716080075,19671.35123
11/24/2019,1,24.738,7.47640846,27109.89561
11/24/2019,15,24.738,7.691486298,36578.22375
11/24/2019,1504,24.738,7.367371853,16663.60251
11/24/2019,0,24.835,8.927905926,22139.87885
11/24/2019,318,24.835,5.62122732,11123.88616
12/11/2019,564,24.835,6.450644925,27682.50745
11/24/2019,462,24.835,7.566517125,30823.73049
11/24/2019,522,24.738,6.115637546,15765.78672
11/24/2019,119,24.738,7.595228724,32869.47441
11/24/2019,573,24.738,3.716080075,11380.29864
11/24/2019,391,24.738,7.131221859,18969.82489
11/24/2019,389,24.738,7.399724708,18535.04645
11/24/2019,357,24.738,7.002479941,20518.55543
11/24/2019,509,24.738,5.345345371,10315.35397
11/24/2019,403,24.738,6.185951163,22198.92942
12/11/2019,1,24.738,6.070090952,26764.49443
11/24/2019,1187,24.738,7.095569331,30235.1708
11/24/2019,663,24.738,3.716080075,16737.10822
11/24/2019,406,24.738,3.928556492,17328.16146
11/24/2019,634,24.738,6.352973105,13858.70394
11/24/2019,781,24.738,5.999125178,19345.79133
11/24/2019,358,24.738,8.899588378,17915.08597
11/24/2019,902,24.738,7.37533762,28767.75742
11/24/2019,116,24.738,8.979322853,24967.323
11/20/2019,456,24.738,8.532377474,30268.42127
11/24/2019,922,24.738,7.213537481,34727.40856
11/24/2019,19,24.738,3.716080075,14368.12816
11/24/2019,13,24.738,8.895574458,27622.74627
12/11/2019,1,24.738,6.582764204,21961.52692
12/11/2019,1,24.738,3.716080075,14665.4048
12/11/2019,1,24.738,3.716080075,49125.36008
11/24/2019,19,24.738,5.986593892,21229.08331
11/24/2019,1155,24.738,6.841221063,28263.80372
12/11/2019,373,24.738,3.716080075,21716.42369
11/24/2019,0,24.641,7.146117225,33266.57158
11/24/2019,509,24.641,3.716080075,21862.75361
11/24/2019,237,24.641,7.507575296,18328.6959
11/24/2019,125,24.641,7.997175823,20575.57316
11/24/2019,220,24.641,5.174345998,11746.60752
11/24/2019,0,24.738,3.716080075,23172.28151
12/13/2019,0,24.738,6.479092567,28165.87256
12/11/2019,34,24.738,7.811512445,20911.90467
11/20/2019,56,24.738,7.437216653,20185.58716
11/24/2019,1369,24.738,7.953878115,18677.27922
11/24/2019,0,24.738,6.396569931,12278.98528
11/24/2019,4248,24.738,3.716080075,22444.09007
11/24/2019,60,24.738,8.058135997,29298.35949
11/24/2019,347,24.738,3.716080075,20283.78363
11/24/2019,206,24.738,3.716080075,26492.71618
11/24/2019,298,24.738,9.497261163,33681.33014
11/24/2019,302,24.738,7.984710742,40709.78166
11/24/2019,431,24.641,6.26111058,8572.421509
11/24/2019,225,24.738,6.957802749,20215.63285
11/24/2019,102,24.738,9.663159015,24387.96807
11/24/2019,247,24.738,6.732713713,33820.64576
11/24/2019,193,24.738,4.886057057,15496.61172
11/24/2019,209,24.738,9.610220345,33954.43547
11/24/2019,129,24.738,8.518531795,32018.28963
11/24/2019,212,24.738,6.950786515,21709.64771
11/24/2019,52,24.738,6.023022741,10925.3601
11/24/2019,522,24.738,9.011480407,34865.35768
11/24/2019,280,24.738,7.946767904,24244.11196
11/24/2019,174,24.738,7.709617351,32910.52518
11/24/2019,86,24.641,6.081615358,10120.11268
11/24/2019,50,24.641,8.146185794,20506.69842
11/24/2019,265,24.641,8.141861116,25433.46501
11/24/2019,117,24.641,7.703356821,12861.94654
11/22/2019,171,24.738,3.716080075,27687.73765
11/24/2019,67,24.738,9.252856509,50279.26243
11/24/2019,59,24.738,6.047651489,28633.84638
11/24/2019,22,24.641,6.152857802,24978.48318
11/24/2019,42,24.641,9.074922874,21633.72173
11/24/2019,46,24.641,7.436537227,31935.69071
11/24/2019,763,24.641,3.716080075,11949.59793
11/24/2019,70,24.641,7.130099196,9480.617796
11/24/2019,6,24.641,6.79212545,17782.60441
11/24/2019,368,24.641,3.716080075,14916.98609
11/24/2019,134,24.641,8.885626344,19113.01191
11/24/2019,50,24.641,9.47531626,32568.1535
12/4/2019,560,24.641,3.716080075,21030.23453
11/24/2019,225,24.738,7.183108734,5097.82585
11/24/2019,367,24.835,6.157443145,25937.71144
11/24/2019,327,24.738,6.467868302,7656.413248
11/24/2019,328,24.835,3.716080075,24916.62559
11/24/2019,0,24.835,7.488133464,24786.05053
11/24/2019,560,24.835,7.32354512,21044.20266
12/11/2019,271,24.835,3.716080075,13568.2712
11/24/2019,80,24.835,6.530796124,19174.59325
11/24/2019,184,24.835,6.931470427,35793.75779
11/24/2019,363,24.835,7.774645243,13829.93907
11/24/2019,634,24.835,8.107500139,27277.57996
11/24/2019,115,24.835,6.306864459,22418.90819
11/24/2019,215,24.835,3.716080075,22900.11825
11/24/2019,219,24.835,6.609680322,17963.86685
11/24/2019,537,24.835,6.632205879,9809.904
11/24/2019,161,24.835,3.716080075,18939.61646
11/24/2019,2483,24.835,5.716755667,12641.52781
11/24/2019,28,24.738,7.74045387,19713.50437
11/24/2019,402,24.738,6.277277371,22916.57224
11/24/2019,595,24.738,8.006373298,45041.14914
11/24/2019,873,24.641,6.513016586,26262.54548
11/24/2019,252,24.641,6.234197672,22195.21038
11/24/2019,229,24.738,7.277143967,18270.10506
11/24/2019,237,24.641,6.04451303,30191.69246
11/24/2019,494,24.545,6.643026538,20511.36924
11/24/2019,686,24.641,5.15045654,18655.54189
11/29/2019,0,24.641,6.110545161,21319.7944
11/24/2019,891,24.641,7.831117737,19130.96153
11/24/2019,71,24.641,6.980727164,30862.78446
11/24/2019,374,24.641,8.552782416,39030.6037
11/24/2019,241,24.641,6.449379439,8607.61251
11/24/2019,349,24.545,7.392084038,20185.67623
11/24/2019,162,24.545,8.360795827,28722.17585
11/21/2019,254,24.545,7.619845077,37279.12895
11/25/2019,0,24.545,5.404510674,10168.17654
11/25/2019,894,24.641,7.079303518,24282.15477
11/25/2019,0,24.545,3.716080075,32496.64022
11/24/2019,454,24.545,7.161714893,13680.76414
11/24/2019,802,24.545,6.854946859,16203.0907
11/24/2019,10,24.545,7.309556407,22277.62602
11/24/2019,18,24.545,9.313465893,41982.61066
11/24/2019,227,24.641,3.716080075,26964.31718
11/24/2019,208,24.641,3.716080075,30797.52
11/24/2019,705,24.641,6.187938054,12682.15094
11/24/2019,955,24.545,3.716080075,11429.2012
11/24/2019,1348,24.545,7.965337305,25274.6103
11/24/2019,2,24.545,9.264390909,19607.75492
11/24/2019,10,24.448,7.754044354,19019.2795
11/24/2019,1,24.448,9.393891652,13150.20746
10/22/2019,38,24.448,8.176079615,21856.98863
10/22/2019,25,24.545,8.337696201,30969.04759
10/22/2019,402,24.545,3.716080075,11963.32372
10/22/2019,394,24.641,7.191024857,23781.32874
2/16/2022,204,24.641,8.613698595,20862.45587
10/22/2019,441,24.641,7.793039171,17398.38584
10/22/2019,550,24.641,3.878879389,21937.47157
11/10/2019,3,24.545,3.716080075,25236.70132
11/10/2019,23,24.545,3.978284627,14433.7805
10/22/2019,36,24.545,5.96406536,22168.33156
10/22/2019,111,24.545,7.53205858,24454.72586
10/22/2019,1967,24.545,7.233538435,16621.49479
10/22/2019,105,24.545,3.716080075,11900.0552
10/22/2019,549,24.545,3.716080075,46077.35849
10/22/2019,293,24.545,7.480728114,28357.94277
10/22/2019,321,24.545,4.477091714,26843.47036
10/25/2019,332,24.545,3.716080075,25110.03763
10/22/2019,647,24.448,3.716080075,28790.54768
10/28/2019,273,24.448,6.31407747,31114.63565
10/22/2019,14,24.448,3.716080075,17317.68725
10/22/2019,24,24.545,8.822610384,27109.23965
10/22/2019,22,24.545,6.922652371,14682.66584
10/22/2019,22,24.545,3.716080075,25541.15277
10/22/2019,21,24.641,6.904536858,32981.25838
10/22/2019,13,24.641,6.548017642,38368.01262
10/22/2019,19,24.641,6.581082756,24480.6718
10/22/2019,39,24.641,7.864649673,23045.72625
10/22/2019,23,24.641,6.136907177,20561.69473
10/22/2019,79,24.641,6.94702854,17540.03022
10/22/2019,5,24.641,6.203322508,29426.47378
10/22/2019,27,24.545,3.716080075,38097.3298
10/22/2019,7,24.545,8.373170925,22022.62622
10/22/2019,65,24.641,3.716080075,12190.1716
10/22/2019,27,24.641,5.921247069,17397.40286
10/22/2019,17,24.641,8.829806178,17732.91467
10/22/2019,34,24.641,3.716080075,13427.06859
10/22/2019,31,24.641,6.832217388,14015.04477
10/25/2019,1,24.641,9.281302611,36622.22861
10/22/2019,2,24.641,7.456250785,9163.294448
10/22/2019,7,24.641,7.088250976,25399.10901
10/22/2019,0,24.545,5.648628538,14547.88548
10/22/2019,0,24.545,4.293961235,24600.76069
10/25/2019,4,24.641,9.678050854,26402.70396
11/10/2019,3,24.641,8.662709501,20333.0795
10/22/2019,3,24.641,5.897391121,30575.35714
11/10/2019,1,24.641,9.494242648,21879.70421
10/22/2019,4,24.641,3.716080075,18318.72037
10/22/2019,27,24.641,7.080193059,39431.11265
10/22/2019,4,24.641,7.55985231,29567.69893
11/10/2019,1,24.641,7.040394956,22505.5186
10/22/2019,5,24.641,8.053043682,37086.54605
10/22/2019,3,24.545,7.044375319,12575.27963
10/22/2019,0,24.545,6.309891576,31062.37191
10/22/2019,0,24.545,6.203572848,6698.239095
10/22/2019,13,24.545,6.879404957,20509.33196
10/22/2019,11,24.545,7.754884394,18857.0585
10/22/2019,0,24.545,7.916669699,39431.25263
10/22/2019,0,24.448,6.405392482,20526.30684
10/22/2019,53,24.448,7.795957801,27849.14209
10/22/2019,23,24.545,6.963979351,12878.17635
10/22/2019,5,24.448,6.967861397,13401.04439
10/22/2019,5,24.448,6.622791356,13900.71652
10/22/2019,16,24.448,7.369988621,18998.34682
10/22/2019,5,24.448,3.716080075,8076.822283
10/22/2019,4,24.448,6.944868387,16904.20109
10/22/2019,23,24.448,5.284810115,11130.21136
10/25/2019,1,24.448,6.851442603,15349.14258
11/10/2019,1,24.448,7.760189365,34250.16392
10/22/2019,19,24.448,7.280560357,29690.91716
10/22/2019,6,24.448,6.83425989,21670.56989
10/22/2019,7,24.448,6.728975148,26376.06229
10/22/2019,0,24.448,8.016418375,30854.83047
10/22/2019,16,24.448,6.864916739,20464.77269
10/22/2019,4,24.448,5.80897552,7965.207918
10/22/2019,3,24.448,8.458796988,29317.14244
10/22/2019,6,24.448,6.987335279,13505.03312
10/22/2019,1,24.448,7.288736661,31617.07541
10/25/2019,1,24.448,8.116350275,16514.60809
10/22/2019,3,24.448,7.463915951,27150.3954
10/22/2019,9,24.448,7.512361216,17895.55659
10/22/2019,1,24.448,6.415108472,19310.06201
10/22/2019,5,24.448,7.059940234,39484.63892
10/22/2019,13,24.448,3.716080075,25703.1552
10/22/2019,11,24.448,7.425102223,18608.94087
10/22/2019,2,24.448,6.742622398,15488.95675
10/22/2019,6,24.351,7.682923445,31150.51342
10/22/2019,0,24.351,7.041665417,25419.7695
10/22/2019,5,24.448,7.185276449,25645.06723
10/22/2019,3,24.448,6.597292363,25039.3547
10/22/2019,9,24.448,6.908853083,16965.31411
10/22/2019,16,24.351,3.716080075,37273.42922
10/22/2019,7,24.448,3.716080075,11566.87555
10/22/2019,3,24.448,6.281903929,17095.27007
10/25/2019,2,24.448,7.036752104,13812.41042
10/22/2019,0,24.448,7.362912867,20430.9067
10/22/2019,42,24.448,7.369087139,28232.01841
10/22/2019,9,24.448,7.708109989,15456.22009
10/22/2019,10,24.448,6.50411278,20852.7645
10/29/2019,60,24.351,8.185923417,23641.47203
10/22/2019,5,24.351,6.149185174,20596.39123
10/22/2019,19,24.351,7.080445821,36966.85332
10/22/2019,13,24.448,6.628427347,18059.33085
10/22/2019,0,24.448,4.704698462,5128.457646
10/22/2019,0,24.448,7.976900874,15360.83507
11/10/2019,1,24.448,6.809644515,35001.14479
10/22/2019,16,24.448,3.716080075,20325.70213
10/22/2019,9,24.448,6.967696683,22886.96573
10/22/2019,0,24.448,6.44455517,24855.83004
10/22/2019,16,24.448,6.277742483,15751.44915
10/22/2019,32,24.448,3.716080075,21190.15494
10/22/2019,2,24.448,9.014356734,49009.92466
10/22/2019,0,24.448,7.78166376,35055.61649
10/22/2019,3,24.448,6.084360116,27310.06085
10/22/2019,0,24.448,7.15473588,32680.97799
10/22/2019,22,24.448,6.74881155,22475.09296
10/22/2019,98,24.448,8.128270069,19954.57555
10/22/2019,10,24.448,3.716080075,22613.29748
10/22/2019,39,24.448,6.335683142,26594.35208
10/22/2019,34,24.448,5.940475876,17177.07104
11/10/2019,1,24.448,7.614877639,33347.9711
10/25/2019,6,24.448,6.718249445,21043.62693
10/22/2019,4,24.448,6.866356515,13979.38175
10/29/2019,2,24.448,3.716080075,21208.61829
10/22/2019,11,24.448,7.553844615,14319.40137
10/22/2019,0,24.448,7.366671989,15547.18663
10/22/2019,9,24.351,6.567759613,20156.57862
10/22/2019,8,24.351,6.333640046,18506.28861
10/22/2019,13,24.351,5.892413186,11006.04851
10/25/2019,13,24.351,7.91803917,22899.06291
10/22/2019,5,24.351,6.549124998,7412.798059
10/22/2019,3,24.351,6.804796145,17196.05471
10/22/2019,19,24.351,3.716080075,20106.10684
10/22/2019,6,24.351,7.17617087,25794.95019
10/22/2019,2,24.351,7.085095883,21823.09426
10/22/2019,8,24.351,7.201702375,37308.99416
10/22/2019,10,24.351,7.776044113,38895.35614
10/22/2019,0,24.351,3.716080075,20214.21655
10/22/2019,22,24.351,7.046548537,30569.81055
10/25/2019,4,24.351,3.716080075,12635.3677
10/22/2019,3,24.351,7.732880078,47022.74585
10/20/2019,14,24.351,6.266799948,27577.21362
10/22/2019,0,24.351,6.630251709,22557.77958
10/22/2019,19,24.351,6.775631133,15525.39396
10/22/2019,2,24.351,3.716080075,25680.71739
10/22/2019,1,24.351,8.164992426,29045.26114
10/22/2019,3,24.351,7.773758137,21688.61694
10/22/2019,8,24.351,7.295141332,13706.18681
10/21/2019,5,24.351,3.716080075,8906.975623
10/22/2019,0,24.351,7.657541728,35056.23223
10/22/2019,30,24.351,7.664793523,20259.72585
10/22/2019,5,24.351,3.716080075,20116.9111
10/25/2019,2,24.351,7.800421289,19873.30092
10/22/2019,21,24.351,7.264069097,19412.11272
10/22/2019,6,24.351,7.544305636,34359.4008
10/22/2019,3,24.351,7.749773784,21995.06807
10/25/2019,7,24.351,7.442023084,34565.70169
10/25/2019,2,24.351,6.559252621,30660.20967
10/22/2019,7,24.351,7.035036795,19746.49325
10/22/2019,0,24.351,7.880685943,19486.88184
10/22/2019,0,24.351,7.498372459,21736.37332
10/22/2019,15,24.351,3.716080075,12700.48804
10/22/2019,6,24.351,6.538207173,12330.40657
10/22/2019,0,24.351,6.373288071,17502.87944
10/25/2019,1,24.351,5.756475689,8086.825999
10/22/2019,0,24.351,6.918062438,14052.44611
10/22/2019,3,24.351,8.81350466,40684.39001
10/22/2019,1,24.351,7.361599832,29169.72078
10/22/2019,0,24.351,9.175586153,47852.88887
10/22/2019,6,24.351,3.716080075,32349.10238
10/25/2019,26,24.351,6.550877193,25070.00874
10/22/2019,14,24.351,6.510855611,15147.17146
10/22/2019,0,24.255,7.347030356,19073.25959
10/22/2019,15,24.255,8.11195317,38184.46957
10/22/2019,6,24.255,3.716080075,35434.28006
10/22/2019,0,24.255,5.985012451,20155.43447
10/22/2019,8,24.255,3.716080075,25626.48105
10/22/2019,0,24.255,3.716080075,25583.49201
10/22/2019,7,24.255,6.433722353,20321.2294
3/21/2022,204,24.255,6.770095146,25887.63172
10/22/2019,5,24.351,7.927969553,27402.02
10/22/2019,10,24.351,7.338826111,12603.40037
10/22/2019,4,24.351,7.078361074,16648.60057
10/22/2019,1,24.351,6.751668627,32040.50567
10/22/2019,14,24.448,7.744125219,21403.00205
10/22/2019,1572,24.448,7.560392023,14739.06854
10/22/2019,0,24.448,7.830607591,18821.38961
10/22/2019,253,24.448,6.746934968,25137.42768
11/10/2019,546,24.351,6.542281787,35965.74458
10/22/2019,388,24.351,8.549692514,17828.29452
10/22/2019,424,24.351,7.499844502,22452.63557
10/22/2019,81,24.351,5.763772807,22025.69661
10/22/2019,378,24.351,7.276863125,30396.90462
10/25/2019,429,24.351,7.493290816,9465.323905
10/22/2019,342,24.351,6.11602398,22481.02732
10/22/2019,333,24.351,5.226895232,7907.330441
10/22/2019,440,24.351,3.716080075,15097.02406
10/22/2019,351,24.351,6.420640206,26034.5282
11/10/2019,1,24.351,7.669012537,11579.44169
10/22/2019,1026,24.351,7.128062255,25227.54515
10/22/2019,597,24.351,3.716080075,14476.3357
10/22/2019,335,24.351,6.615350135,26392.86361
10/22/2019,723,24.351,6.504876222,13403.08639
10/22/2019,675,24.351,7.459124173,33173.49941
10/22/2019,323,24.351,3.716080075,32269.50494
10/22/2019,823,24.448,7.096047101,17240.02106
10/22/2019,104,24.448,6.989442177,12150.72192
10/20/2019,417,24.448,3.716080075,32328.71481
10/22/2019,440,24.448,8.297725878,20320.10845
10/22/2019,23,24.448,3.84645395,14686.28339
11/5/2019,0,24.448,3.716080075,28990.78788
10/22/2019,17,24.448,9.380007092,32471.45632
11/10/2019,0,24.351,8.998375023,21790.0109
11/10/2019,1,24.351,5.690387424,14083.82989
11/10/2019,1,24.351,7.301563449,23441.26714
11/14/2019,221,24.351,7.031684051,24510.50756
11/14/2019,694,24.351,4.348674993,9848.035583
10/22/2019,42,24.351,5.29419539,26811.20307
10/22/2019,930,24.351,7.257930995,24354.33517
11/10/2019,361,24.351,9.250491639,22749.17835
10/22/2019,0,24.351,9.680474778,32916.33148
10/22/2019,472,24.351,3.716080075,19764.62744
10/22/2019,261,24.351,6.741245821,23565.73271
10/25/2019,138,24.351,6.81170227,15149.48987
10/22/2019,242,24.351,6.966942962,25441.05612
10/22/2019,0,24.351,7.446089059,17763.31099
11/10/2019,33,24.351,6.210647606,19330.03576
10/20/2019,56,24.351,7.341547112,21273.45707
10/25/2019,1515,24.351,7.051396426,15423.38728
10/22/2019,0,24.351,6.64261391,13730.25912
10/25/2019,4677,24.351,10.14629048,24649.67475
10/22/2019,46,24.351,14,24008.99204
10/22/2019,441,24.351,8.4695373,15273.04929
10/25/2019,227,24.351,6.043212071,24207.08167
10/22/2019,212,24.351,5.84111884,17721.95956
10/22/2019,224,24.351,8.114665426,26631.21287
10/22/2019,418,24.351,5.585116998,22234.69674
10/25/2019,248,24.351,5.903993501,19399.22197
10/22/2019,127,24.351,10.28412608,23259.01245
10/22/2019,233,24.351,9.57822672,33080.58883
10/22/2019,192,24.448,7.094830834,18975.64349
10/22/2019,191,24.351,3.716080075,12229.29848
10/25/2019,142,24.351,9.687260028,18752.5764
10/22/2019,187,24.351,6.52744059,22444.08178
10/22/2019,61,24.351,3.716080075,18753.21176
10/22/2019,368,24.351,7.744772552,27648.15965
10/22/2019,255,24.448,8.28922427,22526.27975
10/22/2019,218,24.351,7.249257333,24311.90579
10/22/2019,57,24.448,7.744098531,30809.7057
10/22/2019,49,24.545,3.716080075,19026.67284
10/22/2019,244,24.545,6.890274539,12218.09594
10/22/2019,141,24.641,6.047380857,20278.38298
10/22/2019,166,24.641,11.56876797,39234.47018
10/22/2019,54,24.738,10.16483856,28915.64322
10/22/2019,48,24.448,8.722311224,20256.35307
10/22/2019,10,24.448,3.717703935,14841.242
10/22/2019,44,24.448,4.894278074,10922.54199
10/22/2019,46,24.448,6.071183422,14852.53068
10/22/2019,736,24.448,9.032563451,24897.55703
10/22/2019,65,24.448,9.913703797,32129.99631
4/20/2022,204,24.448,3.716080075,19919.32459
10/22/2019,5,24.448,4.229224559,21214.37051
10/22/2019,454,24.448,9.135451944,32105.28712
10/22/2019,129,24.641,3.906567514,17857.71689
10/22/2019,55,24.545,7.384048888,14417.97953
11/3/2019,560,24.545,3.716080075,8692.538152
10/22/2019,144,24.448,8.524296363,12658.17716
10/22/2019,382,24.448,5.706130889,25815.60909
10/22/2019,471,24.448,3.71517136,15900.79715
10/22/2019,313,24.448,6.519847784,14284.64792
10/22/2019,0,24.448,7.910640914,16461.50232
10/22/2019,550,24.448,6.587464617,28990.29785
11/10/2019,262,24.448,4.30002934,17639.85794
10/22/2019,64,24.448,8.575939174,15778.7294
10/22/2019,149,24.448,8.884934503,17621.39011
10/22/2019,585,24.448,10.5047602,31320.24559
10/22/2019,592,24.448,3.716080075,31044.73818
10/22/2019,108,24.448,6.946717558,32946.56752
10/22/2019,255,24.448,8.107091815,24531.86944
10/22/2019,333,24.448,4.908899724,13516.91149
10/22/2019,513,24.448,5.098967068,21682.75477
10/22/2019,216,24.545,6.093091914,21456.60442
10/22/2019,1172,24.545,10.03393346,25433.2321
10/22/2019,20,24.448,8.978997745,19030.71688
10/25/2019,442,24.545,5.514747799,35343.62858
10/25/2019,654,24.545,3.716080075,20743.3484
10/22/2019,863,24.545,6.731278124,15058.13875
10/22/2019,216,24.545,7.191962029,15395.46908
10/22/2019,187,24.448,3.716080075,30524.09379
10/22/2019,180,24.351,7.12771121,19309.57045
10/22/2019,431,24.448,5.632040992,19345.92248
10/22/2019,629,24.448,3.716080075,13361.22602
10/22/2019,60,24.448,7.95502634,32405.41386
10/22/2019,822,24.448,7.775049501,22329.74008
10/22/2019,74,24.448,5.168340328,17914.34023
10/25/2019,411,24.448,7.66752086,25035.27104
10/22/2019,234,24.448,7.272362197,16404.75948
10/22/2019,276,24.448,3.691932693,9439.783993
10/22/2019,155,24.448,3.716080075,27158.67773
10/22/2019,246,24.448,7.692523534,26686.84794
10/22/2019,1027,24.351,8.157518083,27931.2084
10/22/2019,0,24.351,7.187765846,31125.74043
10/30/2019,0,24.351,5.689554344,17493.65042
10/22/2019,499,24.448,8.758824521,19572.14708
10/22/2019,652,24.448,9.814247469,30575.9469
10/25/2019,11,24.448,9.969273221,26944.68192
10/25/2019,20,24.448,3.716080075,18282.06928
10/22/2019,439,24.448,9.14912671,21463.05919
10/22/2019,233,24.448,3.716080075,25623.34055
10/22/2019,637,24.448,5.840811554,16087.26971
10/22/2019,790,24.448,3.716080075,18668.36383
10/22/2019,1414,24.448,4.98167205,20988.08781
10/22/2019,0,24.448,5.423318496,18020.84243
10/22/2019,6,24.448,4.838571107,18328.40262
10/22/2019,1,24.448,7.904053371,23575.99143
4/22/2019,63,24.448,6.744064261,16304.52892
5/22/2019,67,24.448,8.66397482,29551.33415
6/20/2019,40,24.448,4.161111968,25815.38921
7/23/2019,75,24.448,8.515977267,28553.55946
8/22/2019,49,24.448,9.99980746,33462.03422
9/22/2019,34,24.448,7.038092306,24607.0881
10/22/2019,38,24.448,2.803563057,11920.90742
11/24/2019,27,24.545,5.972599968,23124.57798
12/23/2019,20,24.448,8.180755326,25623.8675
1/26/2020,19,24.448,7.010243376,26395.24878
2/24/2020,25,24.448,8.179890443,17291.61826
3/23/2020,21,24.448,3.716080075,24642.81233
4/23/2020,10,24.545,6.865125275,13529.03876
5/21/2020,9,24.448,7.950816584,20827.91758
6/22/2020,9,24.448,3.716080075,26321.68919
7/26/2020,12,24.448,9.581188523,28292.78032
8/24/2020,11,24.448,7.274756855,21496.74514
9/23/2020,21,24.448,3.716080075,11803.7355
10/22/2020,22,24.351,8.026773256,19168.52677
11/22/2020,16,24.351,7.879543234,37000.95567
12/22/2020,14,24.448,6.44897109,18736.1909
1/21/2021,12,24.448,5.189413669,12289.90092
2/22/2021,18,24.448,6.538084087,15979.06027
1/23/2019,7,24.448,5.91580675,12431.80311
2/21/2019,8,24.351,8.136497869,30031.83918
3/24/2019,10,24.351,3.716080075,29532.615
4/22/2019,12,24.351,6.493764175,19821.33837
5/22/2019,10,24.448,3.716080075,25142.73374
6/20/2019,11,24.448,6.977405633,16100.96795
7/23/2019,3,24.351,5.489248055,15979.33479
8/22/2019,0,24.448,2.558102799,21316.50673
9/22/2019,4,24.448,7.312109304,14540.73508
10/22/2019,25,24.448,8.55409697,32112.56987
11/24/2019,9,24.448,6.704431913,13329.03225
12/23/2019,7,24.448,3.716080075,18344.06944
1/26/2020,7,24.448,8.028304242,20408.4856
2/24/2020,8,24.448,3.716080075,18564.37206
3/23/2020,6,24.448,8.616824426,19126.29854
4/23/2020,1,24.448,9.46712903,33365.31542
5/21/2020,1,24.351,6.793698635,14470.05355
6/22/2020,1,24.351,3.716080075,22444.55941
7/26/2020,0,24.351,3.716080075,21875.2164
8/24/2020,1,24.351,5.486058602,16639.21518
9/23/2020,0,24.351,5.05074838,18252.07599
10/22/2020,14,24.351,6.246117565,27001.33532
11/22/2020,53,24.255,8.142330913,29808.2369
12/22/2020,72,24.351,6.852899085,11914.46378
1/21/2021,4,24.351,8.801933555,23659.21152
2/22/2021,1,24.255,3.716080075,25355.99892
1/23/2019,405,24.351,8.383761691,21923.87409
2/21/2019,317,24.351,6.47613984,21165.59065
3/24/2019,371,24.351,9.894562129,26436.03333
4/22/2019,335,24.255,4.808039747,19118.0503
5/22/2019,349,24.255,10.5779305,28652.1433
6/20/2019,309,24.255,6.30497166,21046.44852
7/23/2019,370,24.255,7.822491883,22308.82173
8/22/2019,361,24.255,7.989376234,16746.80039
9/22/2019,427,24.255,9.671796765,30220.61249
10/22/2019,402,24.351,5.941265556,26562.44718
11/24/2019,376,24.255,5.574755848,11512.46584
12/23/2019,360,24.255,7.610509211,34538.54404
1/26/2020,384,24.351,7.102446618,23493.12086
2/13/2020,187,24.448,5.152739799,25669.71992
1/23/2019,376,24.448,7.301463638,23778.75872
2/21/2019,368,24.448,6.104925814,13539.81166
3/24/2019,366,24.448,6.001382441,22554.83009
4/22/2019,340,24.448,3.716080075,28504.99751
5/22/2019,343,24.448,7.885678999,12359.63119
6/20/2019,339,24.448,3.716080075,23917.19015
7/23/2019,418,24.448,7.679090583,21530.31623
8/22/2019,385,24.448,3.716080075,19516.89804
9/22/2019,420,24.448,10.39194239,39116.68271
10/22/2019,394,24.448,6.714862378,33197.15053
11/24/2019,411,24.448,7.349653377,20443.13505
12/23/2019,338,24.448,3.716080075,22746.06166
